name,title,description,creator,youtube_url,template_url,date_posted,resource_url,id
Scraping Automation,The Simplest Way to Automate Scraping Anything with No Code (Apify + n8n tutorial),"This system is a no-code data scraping workflow that links Apify's pre-built actors with an n8n automation setup. In the tutorial, Nate Herk demonstrates how to trigger an Apify actor via HTTP endpoints, incorporate a wait step to ensure complete data retrieval, and use polling techniques to systematically capture results such as TikTok video data and Google Maps leads. The walkthrough details API integration and asynchronous processing, and it comes with a free template available via his Skool community.",Nate Herk | AI Automation,https://www.youtube.com/watch?v=gZ_RLC25gCw,https://drive.google.com/file/d/14es-gxH7oZykRPnrgbdEeIK-ECCcY5Xa/view?usp=drive_link,2025-05-16T15:23:10.000Z,https://www.skool.com/ai-automation-society/new-video-the-simplest-way-to-automate-scraping-anything-with-no-code-apify-n8n-tutorial,gZ_RLC25gCw
Viral LinkedIn Posts,I Built an AI SYSTEM For Viral LinkedIn Posts (n8n),"This system automates the creation and publishing of viral social media posts on LinkedIn (with extensions for Instagram and Twitter) using an AI workflow. It integrates web research via Perplexity AI, quality text generation via Anthropic, and image creation with OpenAI Image API while ensuring visual consistency through reference images stored in Google Drive. Google Sheets hold the database of post ideas and statuses, while scheduled triggers auto-publish posts via LinkedIn nodes. Created by Oleg Melnikov, the system is demonstrated in a comprehensive, beginner-friendly tutorial and includes a free template for easy setup.",Oleg Melnikov,https://www.youtube.com/watch?v=YpXzTSZ6csw,https://drive.google.com/file/d/1rWO0ZJ76Sa2hmrXQVQY58n4IaM0e884f/view?usp=drive_link,2025-05-16T13:17:35.000Z,https://docs.google.com/document/d/1McFd2R8OcxAz1ymIiK5v5JEQSdOWucGtPXSl4vZTxV0/edit?tab=t.0,YpXzTSZ6csw
Chat File Agent,NEW AI Agent - Chat with YOUR files from Supabase and Google Drive,"This n8n workflow demonstrates an AI agent that interacts with files stored in Google Drive and Supabase. It details the process of uploading files, setting up Supabase tables via SQL, parsing content with YamaParse, and storing vectorized data for subsequent AI querying using OpenAI. The system includes duplicate checks, file updates, and webhooks to trigger the AI agent, all built by Mark and Philipp of 5minAI.",5minAI,https://www.youtube.com/watch?v=NB6LhvObiL4,https://drive.google.com/file/d/1Wd0kKcOyL84zjePOUnkJAKZVt5rlQ4pR/view?usp=drive_link,2025-05-15T16:16:03.000Z,https://www.skool.com/5minai/classroom/b4afa5e9?md=be0b70415f374441aab98f31f71e5e09,NB6LhvObiL4
Website Data Scraper,Scrape ANY Website Automatically with n8n + Apify (Full System Breakdown),"This system automates the extraction of business data from websites such as Google Maps using a no-code workflow that integrates Apify with an automation platform. It demonstrates the use of HTTP requests, dynamic JSON configurations, filters, loops, and array aggregators to scrape, filter, and aggregate data like phone numbers and emails. The workflow also pipes data into Google Sheets for further use, such as in cold email outreach. Created by Jono Catliff, the free blueprint is available for immediate download.",Jono Catliff,https://www.youtube.com/watch?v=PxQwzoPmP3M,https://drive.google.com/file/d/1KUXLIeeWbxR41E43sGWQFwb_w0aLmulE/view?usp=drive_link,2025-05-15T01:17:07.000Z,https://gumroad.com/d/02b6ee592182833be9d06cf8dd060d5e,PxQwzoPmP3M
Multi-Agent Research,This Multi-Agent system can research ANYTHING (free n8n template),"Rory Ridgers presents a sophisticated multi-agent research system built with a workflow platform. This system delegates tasks across specialized AI agents powered by GPT-4 mini and integrated memory nodes. It handles market, company, and social media research by leveraging HTTP requests, Tavly API for advanced searches, and dedicated workflows for scraping and data conversion. The solution also uses Appify for LinkedIn and Instagram profile data extraction. Free templates are provided to get started immediately.",Rory Ridgers,https://www.youtube.com/watch?v=ciogxooQelQ,https://drive.google.com/file/d/19csBF7f40IvE-Q0KQSqCul2JjgHLoZ9H/view?usp=drive_link  https://drive.google.com/file/d/1xD6RrWEkAynJo3Ci9UpLocep7o4hMtGl/view?usp=drive_link  https://drive.google.com/file/d/1CmJykI1mb04Mk33-bS0aPWleIUOZo49G/view?usp=drive_link  https://drive.google.com/file/d/1VFzm_9-xTxNnzlptbosBKSJ4fLbrGoaW/view?usp=drive_link  https://drive.google.com/file/d/14p9y2B0KnOFJqnMWdkFmzZEJFZc2hWdk/view?usp=drive_link  https://drive.google.com/file/d/1PN61vp11bwnwVetjn7W1jiAeJyCvtHUw/view?usp=drive_link  https://drive.google.com/file/d/1FLTlUWdrBHZT397R_627Tmz9zfzPfaK3/view?usp=drive_link  https://drive.google.com/file/d/1cCXjoIt3Q3HNhJBYhblMihm1_JYDaXEL/view?usp=drive_link,2025-05-12T11:01:00.000Z,https://commonous.com/templates/cd2770ff-9372-48f8-8403-9c11cbf660cf,ciogxooQelQ
AI Agent Blueprint,Give Me 28 Minutes and I'll Completely Change the Way You Build AI Agents,"Cole Medin demonstrates a comprehensive AI agent system using a free n8n workflow template. The blueprint divides the agent into 7 key nodes—LLM, tool, control, memory, guardrail, fallback, and user input—arranged as an interdependent graph. This system handles dynamic reasoning, error fallback, and human-in-loop approvals, while integrating external services like BrightData and AirTable for real-time data access. It offers a robust, modular approach to automating complex AI tasks.",Cole Medin,https://www.youtube.com/watch?v=TV8SyEuSMIA,https://drive.google.com/file/d/1fzLIcpW45xlkY6zVpDcs4Qk8wGPEWGF0/view?usp=drive_link  https://drive.google.com/file/d/1op5NDt8lE19Y_q1I_8226a72EkPwgBuN/view?usp=drive_link ,2025-05-12T00:00:33.000Z,https://github.com/brightdata/brightdata-mcp,TV8SyEuSMIA
Faceless Shorts Workflow,This AI System Creates & Posts Faceless Shorts 24/7 (free n8n template),"This system automates the creation, rendering, and posting of AI-generated faceless shorts across YouTube, Instagram, and TikTok. It features AI agent prompt generation for scene creation, image processing via PI API, video assembly with Creatomate, data handling through Google Sheets, and scheduling via Blotato. Developed using n8n, Nate Herk provides a free template within his Skool community to get you started.",Nate Herk | AI Automation,https://www.youtube.com/watch?v=jkEEVYFzT1U,https://drive.google.com/file/d/1XwPsOnmdx-ZJ1whhRBrCzuPIx2KwOIjK/view?usp=drive_link,2025-05-11T14:30:19.000Z,https://www.skool.com/ai-automation-society/new-video-i-built-a-viral-shorts-machine-for-075-using-ai,jkEEVYFzT1U
API Agents Workflow,APIs for AI Agents: The Only Beginner’s Guide You’ll Ever Need (n8n),"In this video, Nate Herk demonstrates how to build an AI agent workflow inside a no-code automation platform by integrating external APIs via HTTP requests. The tutorial explains in detail how to set up native integrations and manually configure HTTP requests using curl commands, JSON body parameters, and header authentication. It covers integration with services like Open Weather Map, Perplexity, and Tavi, clarifying error responses and best practices. Free resources for setting up this system are provided via his free community.",Nate Herk | AI Automation,https://www.youtube.com/watch?v=qZkX_gIlwsY,https://drive.google.com/file/d/1hXgATSqAxf_J62Qgm0XdkgQAm_jeE_R6/view?usp=drive_link,2025-05-10T14:12:06.000Z,https://www.skool.com/ai-automation-society/new-video-apis-for-ai-agents-the-only-beginners-guide-youll-ever-need-n8n,qZkX_gIlwsY
24/7 AI Sales Assistant,I Built a 24/7 AI Sales Assistant (Free Download Inside),"This comprehensive workflow by Nolan Harper uses n8n to deliver a 24/7 AI sales assistant tailored for automating lead capture and personalized follow-up. The system integrates Google Sheets for CRM data management, HTTP nodes to invoke the Tavi API for real-time company research, and advanced AI agents (using GPT-4) to generate custom email subjects, persuasive email bodies, and SMS messages. It also leverages testimonial data and filtering techniques for optimal sales engagement. A free template is available via the AI Automation Vault.",Nolan Harper | Ai Automation,https://www.youtube.com/watch?v=1XPu71Hw_ck,https://drive.google.com/file/d/1S9X2BA_VdqYU8WuCV_ScQTlL-7HVLUXm/view?usp=drive_link,2025-05-09T20:58:42.000Z,https://www.skool.com/ai-automation-vault/classroom/69b7bb57?md=859eeb89deab4a05a77de17ee5afe5f9,1XPu71Hw_ck
Human-In-The-Loop Automation,The Secret to Making AI Agents 100% Reliable - Human in the Loop (n8n),"This system automates a human-in-the-loop workflow for approving AI-generated social media content using a no-code environment. It integrates Telegram as the communication channel, utilizes a content creation agent powered by GPT-4.1 along with Tavly search for real-time research, and employs dynamic set nodes for iterative revisions. Built by Nate Herk, the system supports both yes/no approvals and free-text feedback for revisions. A free template to replicate this workflow is available in his Skool community.",Nate Herk | AI Automation,https://www.youtube.com/watch?v=CdnR-fNVPKI,https://drive.google.com/file/d/1f5W6h6lIphgulyZwwcuhKqSQzFCtE0P8/view?usp=drive_link,2025-05-08T23:59:04.000Z,https://www.skool.com/ai-automation-society/new-video-the-secret-to-making-ai-agents-100-reliable-in-n8n,CdnR-fNVPKI
Contextual RAG,The EASIEST Possible Strategy for Accurate RAG (Step by Step Guide),"Cole Medin’s workflow showcases a robust RAG system enhanced with contextual retrieval. The system uses Google Drive triggers, custom JavaScript for text chunking, and an additional LLM call (using cost‐efficient models like GPT 4.1 nano with prompt caching) to prepend context to each chunk. Embedded in a Neon serverless Postgres (or similar vector database), this design improves document retrieval accuracy for AI agents. The free template is available via GitHub.",Cole Medin,https://www.youtube.com/watch?v=z_LGan-t2Mo,https://drive.google.com/file/d/1Reoo3rAtAujEFVusHNbReSVE67CZuoFq/view?usp=drive_link  https://drive.google.com/file/d/1nGKHGNI94SkBdY5iS0zI4V1WfYAqfpRK/view?usp=drive_link  https://drive.google.com/file/d/1oy8QHnbYx8IkBXuyf1F3LvmYlREm_yYA/view?usp=drive_link  https://drive.google.com/file/d/1yebfm_KFgJnCctuT4hyq3G4EZ_qXFQkq/view?usp=drive_link ,2025-05-08T00:00:55.000Z,https://github.com/neondatabase-labs/mcp-server-neon,z_LGan-t2Mo
LinkedIn Lead Automation,Hijack Viral LinkedIn Posts (No Cold DMs),"This system automates LinkedIn lead generation using a no‑code workflow that scrapes comments from viral posts and enriches contact data in Airtable. It incorporates API scrapers to fetch post details and profile information, applies LLM-based qualification for lead intent, and generates personalized DMs. Built entirely in an n8n framework by MagicOps AI, the system streamlines high intent lead capture, ensuring efficient and tailored outreach.",MagicOps AI,https://www.youtube.com/watch?v=JftnNwvagKA,https://drive.google.com/file/d/1eg3xhPiyj_95ipMDgf4om9T-HWMysO18/view?usp=drive_link,2025-05-06T13:15:03.000Z,https://gumroad.com/d/d8fbd1284e4b751321ec79c716ae45d8,JftnNwvagKA
AI Content Idea Generator,"1,200+ Content Ideas Per Day with AI (Free Template)","This workflow automates content ideation by scraping YouTube comments via an HTTP request to an Appify actor, then processing them with AI nodes using OpenAI models. It filters and extracts comments containing content ideas, performs real-time research via a Tavi integration, and finally updates the results in Google Sheets. Built entirely in n8n with robust JSON data handling and API integrations, this free template is created by Nolan Harper.",Nolan Harper | Ai Automation,https://www.youtube.com/watch?v=Xno2IGHfSDo,https://drive.google.com/file/d/1bLDkLPbiK11yjYvcUWxLTVGZZyiHg2gM/view?usp=drive_link,2025-05-05T16:00:59.000Z,https://www.skool.com/ai-automation-vault/classroom/69b7bb57?md=90be61bf22fb45479c8f8350ab758572,Xno2IGHfSDo
Deep Cold Email Outreach,I Deep-Personalized 1000+ Cold Emails Using THIS AI System (FREE TEMPLATE),"In this video, Nick Saraev demonstrates a comprehensive workflow that automates the personalization and sending of 1000+ cold emails using a free AI system built in n8n. The setup integrates tools like Apollo for lead data, Apify for scraping, Instantly for email delivery, and Google Sheets for data management. It employs HTTP requests, HTML extraction, markdown conversion, and OpenAI’s GPT-4.1 to generate highly tailored icebreakers, making it an end-to-end, robust cold email automation system.",Nick Saraev,https://www.youtube.com/watch?v=oAWe5wFwHlo,https://drive.google.com/file/d/1mEJe6n3ohryVRm58sCBqfO5kyh-r49fb/view?usp=drive_link,2025-05-05T07:11:46.000Z,https://leftclicker.gumroad.com/l/jdvzm,oAWe5wFwHlo
Marketing Automation Agent,This marketing agent automates EVERYTHING (free n8n template),"Rory Ridgers presents a free template for a marketing automation AI agent built in n8n. This workflow scrapes Google via Tavi and Instagram via Ampify to gather current social media and news data. Multiple LLM agents are used to summarize content, plan blog posts and social media updates, generate images through a GPT image generation API, and update results to Google Sheets and Google Drive. The system also includes integration with a custom web hook interface via Commonous Agents.",Rory Ridgers,https://www.youtube.com/watch?v=7TUPVDIcD3k,https://drive.google.com/file/d/1pLK1tuB8EOPLEeGIshFrlXGJFffduwVx/view?usp=drive_link,2025-05-04T20:36:54.000Z,https://commonous.com/templates/403904d2-4984-4636-a53d-1caf829f5082,7TUPVDIcD3k
